
POLYGON ((-164.0645165104925 67.71849099318031, -164.0671549401796 67.70086836688481, -164.0743256177507 67.68342847263007, -164.0859497632727 67.6663386734924, -164.1019065292235 67.64976261389754, -164.1220344992184 67.63385868081534, -164.1461335311916 67.61877852714983, -164.1739669169645 67.60466566961257, -164.205263829336 67.59165417231485, -164.2397220275505 67.57986742624126, -164.2770107921459 67.56941703369402, -164.316774060652 67.56040180573228, -164.3586337363148 67.55290687958771, -164.4021931428631 67.54700296202105, -164.4470405992264 67.54274570359763, -164.492753088988 67.54017520790413, -164.538900000131 67.53931567880124, -164.585046911274 67.54017520790413, -164.6307594010356 67.54274570359763, -164.6756068573989 67.54700296202105, -164.7191662639472 67.55290687958771, -164.7610259396101 67.56040180573228, -164.8007892081161 67.56941703369402, -164.8380779727115 67.57986742624126, -164.8725361709261 67.59165417231485, -164.9038330832975 67.60466566961257, -164.9316664690704 67.61877852714983, -164.9557655010436 67.63385868081534, -164.9758934710385 67.64976261389754, -164.9918502369894 67.6663386734924, -165.0034743825113 67.68342847263007, -165.0106450600825 67.70086836688481, -165.0132834897696 67.71849099318031, -165.0113540868223 67.73612685748947, -165.0048651935263 67.75360595717619, -164.9938693934961 67.77075942286461, -164.9784633901414 67.78742116397274, -164.9587874353515 67.80342950144401, -164.9350242995003 67.81862877077822, -164.907397779615 67.83287087822903, -164.8761707488879 67.84601679302683, -164.8416427575265 67.85793795871844, -164.8041472020682 67.86851760721068, -164.7640480875699 67.87765195986772, -164.7217364143053 67.885251301049, -164.6776262275577 67.89124091077655, -164.6321503755727 67.89556184477733, -164.5857560265114 67.89817155193425, -164.538900000131 67.89904432116873, -164.4920439737506 67.89817155193425, -164.4456496246893 67.89556184477733, -164.4001737727044 67.89124091077655, -164.3560635859567 67.885251301049, -164.3137519126921 67.87765195986772, -164.2736527981939 67.86851760721068, -164.2361572427355 67.85793795871844, -164.2016292513741 67.84601679302683, -164.170402220647 67.83287087822903, -164.1427757007617 67.81862877077822, -164.1190125649105 67.80342950144401, -164.0993366101206 67.78742116397274, -164.0839306067659 67.77075942286461, -164.0729348067357 67.75360595717619, -164.0664459134397 67.73612685748947, -164.0645165104925 67.71849099318031, -164.0645165104925 67.71849099318031)); 
POLYGON ((-164.0645165104925 67.71849099318031, -164.0671549401796 67.70086836688481, -164.0743256177507 67.68342847263007, -164.0859497632727 67.6663386734924, -164.1019065292235 67.64976261389754, -164.1220344992184 67.63385868081534, -164.1461335311916 67.61877852714983, -164.1739669169645 67.60466566961257, -164.205263829336 67.59165417231485, -164.2397220275505 67.57986742624126, -164.2770107921459 67.56941703369402, -164.316774060652 67.56040180573228, -164.3586337363148 67.55290687958771, -164.4021931428631 67.54700296202105, -164.4470405992264 67.54274570359763, -164.492753088988 67.54017520790413, -164.538900000131 67.53931567880124, -164.585046911274 67.54017520790413, -164.6307594010356 67.54274570359763, -164.6756068573989 67.54700296202105, -164.7191662639472 67.55290687958771, -164.7610259396101 67.56040180573228, -164.8007892081161 67.56941703369402, -164.8380779727115 67.57986742624126, -164.8725361709261 67.59165417231485, -164.9038330832975 67.60466566961257, -164.9316664690704 67.61877852714983, -164.9557655010436 67.63385868081534, -164.9758934710385 67.64976261389754, -164.9918502369894 67.6663386734924, -165.0034743825113 67.68342847263007, -165.0106450600825 67.70086836688481, -165.0132834897696 67.71849099318031, -165.0113540868223 67.73612685748947, -165.0048651935263 67.75360595717619, -164.9938693934961 67.77075942286461, -164.9784633901414 67.78742116397274, -164.9587874353515 67.80342950144401, -164.9350242995003 67.81862877077822, -164.907397779615 67.83287087822903, -164.8761707488879 67.84601679302683, -164.8416427575265 67.85793795871844, -164.8041472020682 67.86851760721068, -164.7640480875699 67.87765195986772, -164.7217364143053 67.885251301049, -164.6776262275577 67.89124091077655, -164.6321503755727 67.89556184477733, -164.5857560265114 67.89817155193425, -164.538900000131 67.89904432116873, -164.4920439737506 67.89817155193425, -164.4456496246893 67.89556184477733, -164.4001737727044 67.89124091077655, -164.3560635859567 67.885251301049, -164.3137519126921 67.87765195986772, -164.2736527981939 67.86851760721068, -164.2361572427355 67.85793795871844, -164.2016292513741 67.84601679302683, -164.170402220647 67.83287087822903, -164.1427757007617 67.81862877077822, -164.1190125649105 67.80342950144401, -164.0993366101206 67.78742116397274, -164.0839306067659 67.77075942286461, -164.0729348067357 67.75360595717619, -164.0664459134397 67.73612685748947, -164.0645165104925 67.71849099318031, -164.0645165104925 67.71849099318031)); 
POLYGON ((-116.9646408533628 32.7080286985105, -116.9657121796254 32.69040071806441, -116.9688305612939 32.67294593448794, -116.9739648070971 32.65583229498445, -116.9810644056788 32.63922436927385, -116.9900600526688 32.62328177420195, -117.0008643534853 32.6081576491816, -117.0133726937775 32.59399719665466, -117.0274642680626 32.58093630104033, -117.0430032558783 32.56910023880542, -117.059840133676 32.55860249136521, -117.0778131097051 32.54954367151185, -117.0967496682894 32.54201057297909, -117.1164682091716 32.53607535159912, -117.1367797669869 32.53179484529784, -117.1574897954277 32.52921003891975, -117.178400000265 32.52834567858005, -117.1993102051023 32.52921003891975, -117.2200202335431 32.53179484529784, -117.2403317913584 32.53607535159912, -117.2600503322406 32.54201057297909, -117.2789868908249 32.54954367151184, -117.296959866854 32.55860249136521, -117.3137967446517 32.56910023880542, -117.3293357324674 32.58093630104033, -117.3434273067525 32.59399719665466, -117.3559356470447 32.6081576491816, -117.3667399478612 32.62328177420195, -117.3757355948512 32.63922436927385, -117.3828351934329 32.65583229498445, -117.3879694392361 32.67294593448794, -117.3910878209046 32.69040071806441, -117.3921591471672 32.7080286985105, -117.3911718915694 32.72566016256631, -117.3881343498615 32.74312526310366, -117.3830746067521 32.76025565645811, -117.3760403105483 32.77688612908954, -117.3670982561033 32.79285619771123, -117.3563337784508 32.80801166714183, -117.3438499615117 32.82220613041225, -117.3297666682788 32.83530239610344, -117.3142194008937 32.84717382850126, -117.2973580009999 32.85770558693002, -117.2793452026468 32.8667957515604, -117.2603550518124 32.87435632407557, -117.2405712082575 32.88031409280902, -117.2201851469084 32.88461135332803, -117.1993942772499 32.88720647691206, -117.178400000265 32.88807432094754, -117.1574057232801 32.88720647691206, -117.1366148536216 32.88461135332803, -117.1162287922725 32.88031409280902, -117.0964449487176 32.87435632407557, -117.0774547978832 32.8667957515604, -117.0594419995301 32.85770558693002, -117.0425805996363 32.84717382850126, -117.0270333322512 32.83530239610344, -117.0129500390183 32.82220613041225, -117.0004662220792 32.80801166714183, -116.9897017444267 32.79285619771123, -116.9807596899817 32.77688612908954, -116.9737253937779 32.76025565645811, -116.9686656506685 32.74312526310366, -116.9656281089606 32.72566016256631, -116.9646408533628 32.7080286985105, -116.9646408533628 32.7080286985105)); 
POLYGON ((-116.9646408533628 32.7080286985105, -116.9657121796254 32.69040071806441, -116.9688305612939 32.67294593448794, -116.9739648070971 32.65583229498445, -116.9810644056788 32.63922436927385, -116.9900600526688 32.62328177420195, -117.0008643534853 32.6081576491816, -117.0133726937775 32.59399719665466, -117.0274642680626 32.58093630104033, -117.0430032558783 32.56910023880542, -117.059840133676 32.55860249136521, -117.0778131097051 32.54954367151185, -117.0967496682894 32.54201057297909, -117.1164682091716 32.53607535159912, -117.1367797669869 32.53179484529784, -117.1574897954277 32.52921003891975, -117.178400000265 32.52834567858005, -117.1993102051023 32.52921003891975, -117.2200202335431 32.53179484529784, -117.2403317913584 32.53607535159912, -117.2600503322406 32.54201057297909, -117.2789868908249 32.54954367151184, -117.296959866854 32.55860249136521, -117.3137967446517 32.56910023880542, -117.3293357324674 32.58093630104033, -117.3434273067525 32.59399719665466, -117.3559356470447 32.6081576491816, -117.3667399478612 32.62328177420195, -117.3757355948512 32.63922436927385, -117.3828351934329 32.65583229498445, -117.3879694392361 32.67294593448794, -117.3910878209046 32.69040071806441, -117.3921591471672 32.7080286985105, -117.3911718915694 32.72566016256631, -117.3881343498615 32.74312526310366, -117.3830746067521 32.76025565645811, -117.3760403105483 32.77688612908954, -117.3670982561033 32.79285619771123, -117.3563337784508 32.80801166714183, -117.3438499615117 32.82220613041225, -117.3297666682788 32.83530239610344, -117.3142194008937 32.84717382850126, -117.2973580009999 32.85770558693002, -117.2793452026468 32.8667957515604, -117.2603550518124 32.87435632407557, -117.2405712082575 32.88031409280902, -117.2201851469084 32.88461135332803, -117.1993942772499 32.88720647691206, -117.178400000265 32.88807432094754, -117.1574057232801 32.88720647691206, -117.1366148536216 32.88461135332803, -117.1162287922725 32.88031409280902, -117.0964449487176 32.87435632407557, -117.0774547978832 32.8667957515604, -117.0594419995301 32.85770558693002, -117.0425805996363 32.84717382850126, -117.0270333322512 32.83530239610344, -117.0129500390183 32.82220613041225, -117.0004662220792 32.80801166714183, -116.9897017444267 32.79285619771123, -116.9807596899817 32.77688612908954, -116.9737253937779 32.76025565645811, -116.9686656506685 32.74312526310366, -116.9656281089606 32.72566016256631, -116.9646408533628 32.7080286985105, -116.9646408533628 32.7080286985105)); 
POLYGON ((-116.9646408533628 32.7080286985105, -116.9657121796254 32.69040071806441, -116.9688305612939 32.67294593448794, -116.9739648070971 32.65583229498445, -116.9810644056788 32.63922436927385, -116.9900600526688 32.62328177420195, -117.0008643534853 32.6081576491816, -117.0133726937775 32.59399719665466, -117.0274642680626 32.58093630104033, -117.0430032558783 32.56910023880542, -117.059840133676 32.55860249136521, -117.0778131097051 32.54954367151185, -117.0967496682894 32.54201057297909, -117.1164682091716 32.53607535159912, -117.1367797669869 32.53179484529784, -117.1574897954277 32.52921003891975, -117.178400000265 32.52834567858005, -117.1993102051023 32.52921003891975, -117.2200202335431 32.53179484529784, -117.2403317913584 32.53607535159912, -117.2600503322406 32.54201057297909, -117.2789868908249 32.54954367151184, -117.296959866854 32.55860249136521, -117.3137967446517 32.56910023880542, -117.3293357324674 32.58093630104033, -117.3434273067525 32.59399719665466, -117.3559356470447 32.6081576491816, -117.3667399478612 32.62328177420195, -117.3757355948512 32.63922436927385, -117.3828351934329 32.65583229498445, -117.3879694392361 32.67294593448794, -117.3910878209046 32.69040071806441, -117.3921591471672 32.7080286985105, -117.3911718915694 32.72566016256631, -117.3881343498615 32.74312526310366, -117.3830746067521 32.76025565645811, -117.3760403105483 32.77688612908954, -117.3670982561033 32.79285619771123, -117.3563337784508 32.80801166714183, -117.3438499615117 32.82220613041225, -117.3297666682788 32.83530239610344, -117.3142194008937 32.84717382850126, -117.2973580009999 32.85770558693002, -117.2793452026468 32.8667957515604, -117.2603550518124 32.87435632407557, -117.2405712082575 32.88031409280902, -117.2201851469084 32.88461135332803, -117.1993942772499 32.88720647691206, -117.178400000265 32.88807432094754, -117.1574057232801 32.88720647691206, -117.1366148536216 32.88461135332803, -117.1162287922725 32.88031409280902, -117.0964449487176 32.87435632407557, -117.0774547978832 32.8667957515604, -117.0594419995301 32.85770558693002, -117.0425805996363 32.84717382850126, -117.0270333322512 32.83530239610344, -117.0129500390183 32.82220613041225, -117.0004662220792 32.80801166714183, -116.9897017444267 32.79285619771123, -116.9807596899817 32.77688612908954, -116.9737253937779 32.76025565645811, -116.9686656506685 32.74312526310366, -116.9656281089606 32.72566016256631, -116.9646408533628 32.7080286985105, -116.9646408533628 32.7080286985105)); 
POLYGON ((-116.9646408533628 32.7080286985105, -116.9657121796254 32.69040071806441, -116.9688305612939 32.67294593448794, -116.9739648070971 32.65583229498445, -116.9810644056788 32.63922436927385, -116.9900600526688 32.62328177420195, -117.0008643534853 32.6081576491816, -117.0133726937775 32.59399719665466, -117.0274642680626 32.58093630104033, -117.0430032558783 32.56910023880542, -117.059840133676 32.55860249136521, -117.0778131097051 32.54954367151185, -117.0967496682894 32.54201057297909, -117.1164682091716 32.53607535159912, -117.1367797669869 32.53179484529784, -117.1574897954277 32.52921003891975, -117.178400000265 32.52834567858005, -117.1993102051023 32.52921003891975, -117.2200202335431 32.53179484529784, -117.2403317913584 32.53607535159912, -117.2600503322406 32.54201057297909, -117.2789868908249 32.54954367151184, -117.296959866854 32.55860249136521, -117.3137967446517 32.56910023880542, -117.3293357324674 32.58093630104033, -117.3434273067525 32.59399719665466, -117.3559356470447 32.6081576491816, -117.3667399478612 32.62328177420195, -117.3757355948512 32.63922436927385, -117.3828351934329 32.65583229498445, -117.3879694392361 32.67294593448794, -117.3910878209046 32.69040071806441, -117.3921591471672 32.7080286985105, -117.3911718915694 32.72566016256631, -117.3881343498615 32.74312526310366, -117.3830746067521 32.76025565645811, -117.3760403105483 32.77688612908954, -117.3670982561033 32.79285619771123, -117.3563337784508 32.80801166714183, -117.3438499615117 32.82220613041225, -117.3297666682788 32.83530239610344, -117.3142194008937 32.84717382850126, -117.2973580009999 32.85770558693002, -117.2793452026468 32.8667957515604, -117.2603550518124 32.87435632407557, -117.2405712082575 32.88031409280902, -117.2201851469084 32.88461135332803, -117.1993942772499 32.88720647691206, -117.178400000265 32.88807432094754, -117.1574057232801 32.88720647691206, -117.1366148536216 32.88461135332803, -117.1162287922725 32.88031409280902, -117.0964449487176 32.87435632407557, -117.0774547978832 32.8667957515604, -117.0594419995301 32.85770558693002, -117.0425805996363 32.84717382850126, -117.0270333322512 32.83530239610344, -117.0129500390183 32.82220613041225, -117.0004662220792 32.80801166714183, -116.9897017444267 32.79285619771123, -116.9807596899817 32.77688612908954, -116.9737253937779 32.76025565645811, -116.9686656506685 32.74312526310366, -116.9656281089606 32.72566016256631, -116.9646408533628 32.7080286985105, -116.9646408533628 32.7080286985105)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
POLYGON ((-121.9872821467775 37.50514332915134, -121.9884271732865 37.4875157037018, -121.9917431247898 37.47006194065402, -121.9971965973562 37.45294994761016, -122.0047337206348 37.43634423072336, -122.0142807280983 37.42040432178311, -122.0257447122225 37.4052832569476, -122.0390145556595 37.39112612118338, -122.0539620280925 37.37806867172446, -122.0704430372382 37.36623605301294, -122.0882990213844 37.35574161464456, -122.10735846991 37.34668584282437, -122.1274385574283 37.33915541475157, -122.1483468765092 37.33322238420758, -122.1698832533716 37.32894350542779, -122.191841630479 37.32635970110241, -122.214011999614 37.32549567908585, -122.236182368749 37.32635970110241, -122.2581407458564 37.32894350542779, -122.2796771227189 37.33322238420758, -122.3005854417997 37.33915541475157, -122.320665529318 37.34668584282437, -122.3397249778436 37.35574161464456, -122.3575809619898 37.36623605301294, -122.3740619711355 37.37806867172446, -122.3890094435685 37.39112612118338, -122.4022792870055 37.4052832569476, -122.4137432711297 37.42040432178311, -122.4232902785932 37.43634423072336, -122.4308274018718 37.45294994761016, -122.4362808744382 37.47006194065402, -122.4395968259415 37.4875157037018, -122.4407418524505 37.50514332915134, -122.43970339433 37.52277511781527, -122.4364899159794 37.54024121052311, -122.4311308834524 37.55737322587032, -122.4236765378945 37.5740058882872, -122.4141974647569 37.58997863051718, -122.4027839608605 37.60513715467172, -122.3895452035539 37.61933493627295, -122.3746082284232 37.63243465610971, -122.3581167242186 37.64430954531985, -122.3402296558439 37.65484462986921, -122.3211197283614 37.66393786152322, -122.3009717069634 37.67150112349299, -122.2799806097156 37.67746110017427, -122.2583497915429 37.68176000177221, -122.2362889393809 37.68435613610161, -122.214011999614 37.68522432145334, -122.1917350598471 37.68435613610161, -122.1696742076851 37.68176000177221, -122.1480433895124 37.67746110017427, -122.1270522922646 37.67150112349299, -122.1069042708666 37.66393786152322, -122.0877943433841 37.65484462986921, -122.0699072750094 37.64430954531985, -122.0534157708048 37.63243465610971, -122.0384787956741 37.61933493627296, -122.0252400383675 37.60513715467173, -122.0138265344711 37.58997863051718, -122.0043474613335 37.5740058882872, -121.9968931157756 37.55737322587032, -121.9915340832486 37.54024121052311, -121.988320604898 37.52277511781527, -121.9872821467775 37.50514332915134, -121.9872821467775 37.50514332915134)); 
